Sant Quirze del Vallès;12.706
Sant Quirze Safaja;369
Sant Sadurní d'Anoia;9.539
Sant Sadurní d'Osormort;76
Marganell;243
Santa Cecília de Voltregà;202
Santa Coloma de Cervelló;4.691
Santa Coloma de Gramenet;117.127
Santa Eugènia de Berga;1.946
Santa Eulàlia de Riuprimer;864
Santa Eulàlia de Ronçana;4.536
Santa Fe del Penedès;293
Santa Margarida de Montbui;9.123
Santa Margarida i els Monjos;4.661
Barberà del Vallès;26.681
Santa Maria de Besora;183
Santa Maria de Corcó;2.088
Santa Maria de Merlès;168
Santa Maria de Martorelles;700
Santa Maria de Miralles;88
Santa Maria d'Oló;1.006
Santa Maria de Palautordera;6.306
Santa Perpètua de Mogoda;19.084
Santa Susanna;1.908
Sant Vicenç de Castellet;7.212
Sant Vicenç dels Horts;24.438
Sant Vicenç de Montalt;3.334
Sant Vicenç de Torelló;1.786
Cerdanyola del Vallès;52.778
Sentmenat;5.675
Cercs;1.454
Seva;2.510
Sitges;19.448
Sobremunt;87
Sora;189
Subirats;2.529
Súria;6.157
Tavèrnoles;272
Tagamanent;195
Talamanca;107
Taradell;5.000
Terrassa;171.794
Tavertet;140
Teià;5.280
Tiana;5.663
Tona;5.868
Tordera;9.798
Torelló;12.150
Torre de Claramunt (La);2.371
Torrelavit;1.172
Torrelles de Foix;1.684
Torrelles de Llobregat;3.574
Ullastrell;1.114
Vacarisses;2.687
Vallbona d'Anoia;1.089
Vallcebre;269
Vallgorguina;1.325
Vallirana;9.004
Vallromanes;1.374
Veciana;154
Vic;31.533
Vilada;522
Viladecavalls;5.755
Viladecans;56.112
Vilanova del Camí;10.203
Vilanova de Sau;320
Vilobí del Penedès;874
Vilafranca del Penedès;30.024
Vilalba Sasserra;454
Vilanova i la Geltrú;52.389
Viver i Serrateix;188
Rupit i Pruit;354
Vilanova del Vallès;2.314
Sant Julià de Cerdanyola;227
Badia del Vallès;15.533
Palma de Cervelló (La);2.607
