Robliza de Cojos;209
Rollán;597
Saelices el Chico;176
Sagrada (La);184
Salamanca;158.556
Saldeana;182
Salmoral;327
Salvatierra de Tormes;62
San Cristóbal de la Cuesta;393
Sancti-Spíritus;1.172
Sanchón de la Ribera;120
Sanchón de la Sagrada;55
Sanchotello;317
Sando;176
San Esteban de la Sierra;425
San Felices de los Gallegos;645
San Martín del Castañar;291
San Miguel de Valero;431
San Morales;231
San Muñoz;364
San Pedro del Valle;134
San Pedro de Rozados;343
San Pelayo de Guareña;106
Santa María de Sando;183
Santa Marta de Tormes;10.546
Santiago de la Puebla;545
Santibáñez de Béjar;667
Santibáñez de la Sierra;251
Santiz;294
Santos (Los);716
Sardón de los Frailes;102
Saucelle;439
Sahugo (El);276
Sepulcro-Hilario;294
Sequeros;267
Serradilla del Arroyo;448
Serradilla del Llano;270
Sierpe (La);50
Sieteiglesias de Tormes;184
Sobradillo;376
Sorihuela;366
Sotoserrano;737
Tabera de Abajo;111
Tala (La);141
Tamames;995
Tarazona de Guareña;434
Tardáguila;262
Tejado (El);175
Tejeda y Segoyuela;119
Tenebrón;235
Terradillos;3.049
Topas;717
Tordillos;569
Tornadizo (El);147
Torresmenudas;233
Trabanca;245
Tremedal de Tormes;43
Valdecarros;454
Valdefuentes de Sangusín;331
Valdehijaderos;119
Valdelacasa;344
Valdelageve;127
Valdelosa;489
Valdemierque;70
Valderrodrigo;191
Valdunciel;118
Valero;449
Valsalabroso;232
Valverde de Valdelacasa;74
Valverdón;281
Vallejera de Riofrío;56
Vecinos;305
Vega de Tirados;220
Veguillas (Las);303
Vellés (La);441
Ventosa del Río Almar;147
Vídola (La);179
Vilvestre;629
Villaflores;454
Villagonzalo de Tormes;237
Villalba de los Llanos;195
Villamayor;2.901
Villanueva del Conde;257
Villar de Argañán;120
Villar de Ciervo;400
Villar de Gallimazo;213
Villar de la Yegua;301
Villar de Peralonso;344
Villar de Samaniego;128
Villares de la Reina;2.901
Villares de Yeltes;170
Villarino de los Aires;1.067
Villarmayor;230
Villarmuerto;61
Villasbuenas;312
Villasdardo;22
Villaseco de los Gamitos;215
Villaseco de los Reyes;436
Villasrubias;355
Villaverde de Guareña;193
Villavieja de Yeltes;1.119
Villoria;1.400
Villoruela;1.018
Vitigudino;3.128
Yecla de Yeltes;357
Zamarra;153
Zamayón;208
Zarapicos;67
Zarza de Pumareda (La);198
Zorita de la Frontera;278
